metric_date,daily_revenue,successful_payments,failed_payments,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,days_since_start,total_payments,failure_rate,success_rate,revenue_per_payment,revenue_per_success,payment_fail_success_ratio,revenue_7d_mean,revenue_7d_std,revenue_7d_min,revenue_7d_max,payments_7d_mean,failure_rate_7d_mean,revenue_7d_zscore,revenue_14d_mean,revenue_14d_std,revenue_14d_min,revenue_14d_max,payments_14d_mean,failure_rate_14d_mean,revenue_14d_zscore,revenue_30d_mean,revenue_30d_std,revenue_30d_min,revenue_30d_max,payments_30d_mean,failure_rate_30d_mean,revenue_30d_zscore,revenue_lag_1d,total_payments_lag_1d,failure_rate_lag_1d,revenue_lag_7d,total_payments_lag_7d,failure_rate_lag_7d,revenue_lag_14d,total_payments_lag_14d,failure_rate_lag_14d,revenue_ewm_7d,failure_rate_ewm_7d,revenue_ewm_14d,failure_rate_ewm_14d,revenue_pct_change,revenue_pct_change_7d,failure_rate_change,revenue_diff,revenue_diff_7d,revenue_acceleration,revenue_momentum,revenue_volatility_7d,revenue_volatility_14d,revenue_distance_from_mean_7d,revenue_distance_from_mean_14d,revenue_distance_from_mean_30d,revenue_cv_7d,revenue_cv_14d,revenue_skew_14d,revenue_kurt_14d,day_of_week_sin,day_of_week_cos,day_of_month_sin,day_of_month_cos,month_sin,month_cos,weekend_revenue_interaction,failure_revenue_interaction,month_end_revenue_interaction,payments_success_interaction
2024-01-22,24184.815819561252,587,36,0,22,1,1,4,0,0,0,0,0,21,623,0.05778491171749599,0.942215088282504,38.819929084367985,41.200708380853925,0.061224489795918366,30658.246137113376,5288.541202554536,23862.234645032142,37912.11164455492,458.0,0.1382749298029675,-1.2240483849143518,32885.45590001994,8659.009874656724,22461.01590800814,46927.87686927205,463.5,0.12796051882928067,-1.0048077328002312,33507.35344090473,10408.056589491973,17833.350952705834,52430.58660463763,471.1818181818182,0.11963769203043496,-0.8957039713587452,34446.429429331234,373.0,0.20911528150134048,25454.749016213016,429.0,0.11888111888111888,45985.284373248054,520.0,0.07307692307692308,29690.72763094837,0.13126857824717802,31173.386109830382,0.12762997791552552,-0.2979006468819142,-0.04988983375333611,-0.7236695888381282,-10261.613609769982,-1269.9331966517639,-0.7414548630626946,0.022758666434926522,0.2675570777503418,0.39770361684439265,-1.2240483849143518,-1.0048077328002312,-0.8957039713587452,0.1724997959407326,0.26330819013060547,0.32048418520688254,-1.2853416653411815,0.0,1.0,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,0.0,1397.5174470372474,0.0,587.0
2024-01-23,32673.49686839668,421,57,1,23,1,1,4,0,0,0,0,0,22,478,0.1192468619246862,0.8807531380753139,68.35459595898887,77.60925621946954,0.13507109004739337,31124.275302892456,5304.056131531528,23862.234645032142,37912.11164455492,478.2857142857143,0.12384761075819477,0.29208242278800517,32223.37655028853,8258.310108098689,22461.01590800814,46927.87686927205,453.85714285714283,0.13403116976843618,0.05450513630702554,33471.098807317416,10170.245297368978,17833.350952705834,52430.58660463763,471.4782608695652,0.11962069941714155,-0.07842504439163228,24184.815819561252,623.0,0.05778491171749599,29411.292707943154,336.0,0.22023809523809523,41942.607764636414,613.0,0.03425774877650897,30436.41994031045,0.12826314916655507,31373.400877639222,0.12651222911674695,0.35099217261640603,0.11091672143919395,1.0636331938633194,8488.681048835428,3262.204160453526,0.6488928194983202,0.05069549080681885,0.2927433061582778,0.4058055969468711,0.29208242278800517,0.05450513630702554,-0.07842504439163228,0.1704154098340373,0.2562832015821812,0.5322929418073337,-0.7577743689644719,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,0.8660254037844387,0.0,3896.211969662366,0.0,421.0
2024-01-24,35865.49485971987,430,43,2,24,1,1,4,0,0,0,0,0,23,473,0.09090909090909091,0.9090909090909091,75.82557052794898,83.40812758074388,0.09976798143851508,31390.502161467397,5515.135704947559,23862.234645032142,37912.11164455492,463.85714285714283,0.13111038282932921,0.8114021009908962,31491.1392620692,7334.464779727713,22461.01590800814,46927.87686927205,453.5,0.12976556090031685,0.5964110168931916,33570.865309500856,9958.696917829286,17833.350952705834,52430.58660463763,471.5416666666667,0.11842438239597276,0.23041463849638588,32673.49686839668,478.0,0.1192468619246862,34001.90684969525,574.0,0.04006968641114982,46116.816894790485,478.0,0.1506276150627615,31793.688670162806,0.11892463460218902,31972.34674191664,0.12176514402239282,0.09769379764216901,0.05480833819887132,-0.2376395534290271,3191.9979913231873,1863.588010024614,-0.253298374974237,0.042354121093584766,0.2900594890509932,0.4057890084524357,0.8114021009908962,0.5964110168931916,0.23041463849638588,0.1756944083460941,0.23290566653330583,0.5114998966768463,-0.2704612304076873,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667,0.49999999999999994,0.8660254037844387,0.0,3260.4995327018064,0.0,430.0
2024-01-25,35851.51822209887,436,24,3,25,1,1,4,0,0,0,0,0,24,460,0.05217391304347826,0.9478260869565217,77.93808309151929,82.22825280297906,0.05491990846681922,31096.131672545103,5152.071221266272,23862.234645032142,35865.49485971987,457.57142857142856,0.11758874228905512,0.9230048159885033,32424.322454757556,6963.560539256314,22461.01590800814,46927.87686927205,466.57142857142856,0.11724678161023008,0.49216140909753736,33662.09142600478,9759.681393208639,17833.350952705834,52430.58660463763,471.08,0.11577436362187299,0.2243338391779245,35865.49485971987,473.0,0.09090909090909091,37912.11164455492,504.0,0.14682539682539683,22786.953524461864,277.0,0.22743682310469315,32808.14605814682,0.10223695421251132,32489.56960594094,0.11248631322520421,-0.00038969593687920856,-0.054351850452835415,-0.4260869565217392,-13.976637620995461,-2060.593422456048,-0.09808349357904822,0.025869939707822698,0.28851765329587487,0.37367590626733777,0.9230048159885033,0.49216140909753736,0.2243338391779245,0.16568206217795892,0.21476348654534236,0.3229045075168836,-0.1347275140658857,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,0.49999999999999994,0.8660254037844387,0.0,1870.5139941964628,0.0,436.0
2024-01-26,41385.86014620262,342,71,4,26,1,1,4,0,0,0,0,0,25,413,0.17191283292978207,0.8280871670702179,100.20789381647124,121.01128697720064,0.20699708454810495,32609.978570048952,6442.114566784411,23862.234645032142,41385.86014620262,449.42857142857144,0.1330291773884465,1.3622672315373827,32028.46411739545,6190.237311253908,22461.01590800814,41385.86014620262,453.92857142857144,0.12407832778802323,1.5116376898475639,33959.15945370469,9681.72559005804,17833.350952705834,52430.58660463763,468.84615384615387,0.11793353551833102,0.7670844028172601,35851.51822209887,460.0,0.05217391304347826,30788.931863675687,470.0,0.06382978723404255,46927.87686927205,590.0,0.07627118644067797,34952.57458016077,0.119655923891829,33675.74167797583,0.1204098491858146,0.15436841167558657,0.3441797958255586,2.29499596448749,5534.341924103748,10596.928282526933,0.15475810761246578,0.07476352043538079,0.2749365133138918,0.25042625979480604,1.3622672315373827,1.5116376898475639,0.7670844028172601,0.1975504078588778,0.19327299893502867,-0.19815534887555625,-1.1643595857034008,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624,0.49999999999999994,0.8660254037844387,0.0,7114.760460969457,0.0,342.0
2024-01-27,21115.573903841672,370,53,5,27,1,1,4,1,0,0,0,0,26,423,0.12529550827423167,0.8747044917257684,49.91861442988575,57.069118659031545,0.14285714285714285,32217.5984641646,7112.496284355889,21115.573903841672,41385.86014620262,463.2857142857143,0.1180626286143008,-1.5609181525657165,30672.53084887675,6363.182335655593,21115.573903841672,41385.86014620262,463.2857142857143,0.12055246878999869,-1.5019146774198817,33483.47110000606,9810.205450958603,17833.350952705834,52430.58660463763,467.14814814814815,0.11820620117595697,-1.26071744959666,41385.86014620262,413.0,0.17191283292978207,23862.234645032142,326.0,0.23006134969325154,40098.63966310353,292.0,0.17465753424657535,31493.324411080997,0.12106581998742966,32001.052641424605,0.12106127039760355,-0.48978772389296,-0.1151049255046318,-0.2711683814470749,-20270.286242360948,-2746.6607411904697,-0.6441561355685466,0.036932933057598386,0.3347631509721702,0.28294626644388965,-1.5609181525657165,-1.5019146774198817,-1.26071744959666,0.22076432209138303,0.20745540584847247,-0.06022391644812582,-1.2086021398398508,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,0.49999999999999994,0.8660254037844387,21115.573903841672,2645.6865647839445,0.0,370.0
2024-01-28,31517.875740068193,228,25,6,28,1,1,4,1,0,0,0,0,27,253,0.09881422924901186,0.9011857707509882,124.5765839528387,138.23629710556224,0.1091703056768559,31799.23365141274,7045.357111523244,21115.573903841672,41385.86014620262,446.14285714285717,0.10230533543539669,-0.03993522356502868,31319.44940830961,5908.258511633755,21115.573903841672,41385.86014620262,438.2142857142857,0.12465414741658373,0.03358457172575172,33413.271265722564,9633.984957567007,17833.350952705834,52430.58660463763,459.5,0.11751363074999466,-0.19674055274122737,21115.573903841672,423.0,0.12529550827423167,34446.429429331234,373.0,0.20911528150134048,22461.01590800814,604.0,0.041390728476821195,31499.462243327795,0.1155029223028252,31936.629054577086,0.11809499824445799,0.49263647218861406,-0.08501762701620874,-0.2113505854276977,10402.301836226521,-2928.5536892630407,0.982424196081574,0.04394468391586034,0.3450552850945285,0.2818140683173922,-0.03993522356502868,0.03358457172575172,-0.19674055274122737,0.22155744974086902,0.18864503122664417,-0.21891698807126386,-0.7398485142937825,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,31517.875740068193,3114.4145988209675,0.0,228.0
2024-01-29,37772.43706586127,235,41,0,29,1,1,5,0,0,0,0,0,28,276,0.14855072463768115,0.8514492753623188,136.85665603572923,160.7337747483458,0.17372881355932204,33740.32240088417,6443.955337529332,21115.573903841672,41385.86014620262,396.57142857142856,0.11527188013828028,0.6257204548715551,32199.284268998774,5884.834158790562,21115.573903841672,41385.86014620262,427.2857142857143,0.1267734049706239,0.9470365088416368,33563.58732779632,9494.95366013486,17833.350952705834,52430.58660463763,453.17241379310343,0.11858387536681143,0.4432722779608318,31517.875740068193,253.0,0.09881422924901186,24184.815819561252,623.0,0.05778491171749599,25454.749016213016,429.0,0.11888111888111888,33067.705948961164,0.12376487288653919,32714.73678941498,0.12215576176355442,0.19844488814459482,0.5618244665444185,0.5033333333333332,6254.5613257930745,13587.621246300016,-0.29419158404401924,0.11485118891964734,0.31256915351793596,0.2835762287901445,0.6257204548715551,0.9470365088416368,0.4432722779608318,0.1909867742508162,0.182762887200403,-0.5418690101699501,-0.4062858262688315,0.0,1.0,-0.3943558551133187,0.9189578116202306,0.49999999999999994,0.8660254037844387,0.0,5611.122897464898,0.0,235.0
2024-01-30,25302.669793940076,212,30,1,30,1,1,5,0,0,0,0,0,29,242,0.12396694214876033,0.8760330578512396,104.5564867518185,119.3522160091513,0.14084507042253522,32687.347104533223,7204.650446390654,21115.573903841672,41385.86014620262,362.85714285714283,0.11594617731314803,-1.024987591768929,31905.811203712838,6131.828527047539,21115.573903841672,41385.86014620262,420.57142857142856,0.1198968940356714,-1.076863350081544,33288.223410001105,9450.933287450764,17833.350952705834,52430.58660463763,446.1333333333333,0.11876331092620972,-0.8449486810637039,37772.43706586127,276.0,0.14855072463768115,32673.49686839668,478.0,0.1192468619246862,29411.292707943154,336.0,0.22023809523809523,31126.44691020589,0.12381539020209448,31726.461190018326,0.12239725248158187,-0.33012874573537565,-0.22559039530250002,-0.16549082846200358,-12469.767271921191,-7370.827074456603,-0.5285736338799705,0.017548200583678532,0.3322063444296988,0.3013053385432889,-1.024987591768929,-1.076863350081544,-0.8449486810637039,0.22041098726513897,0.19218531971793476,-0.43059069149894974,-0.8708144510200363,0.7818314824680298,0.6234898018587336,-0.20129852008866114,0.9795299412524943,0.49999999999999994,0.8660254037844387,0.0,3136.694602554555,0.0,212.0
2024-01-31,43100.98511795228,359,67,2,31,1,1,5,0,0,1,0,0,30,426,0.1572769953051643,0.8427230046948356,101.17602140364386,120.0584543675551,0.18611111111111112,33720.988569994995,8188.470136874746,21115.573903841672,43100.98511795228,356.14285714285717,0.12542730651258707,1.1455127015369257,32555.745365731193,6815.229971344293,21115.573903841672,43100.98511795228,410.0,0.12826884467095814,1.5473050500929149,33683.71612841882,9609.031549566453,17833.350952705834,52430.58660463763,447.76666666666665,0.11985026293593978,0.9800435081252862,25302.669793940076,242.0,0.12396694214876033,35865.49485971987,473.0,0.09090909090909091,34001.90684969525,574.0,0.04006968641114982,34120.08146214249,0.13218079147786194,33243.064380409516,0.12704788485805954,0.7034164959254559,0.2017395908388402,0.26870109546165866,17798.315324012205,7235.490258232414,1.0335452416608315,0.10408001462414808,0.4230334993857451,0.3499325642187195,1.1455127015369257,1.5473050500929149,0.9800435081252862,0.2428300736164786,0.20934031442929402,-0.25329977112498475,-0.9598515168796787,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.0,6778.793434044138,43100.98511795228,359.0
2024-02-01,27285.14240620654,526,35,3,1,2,1,5,0,1,0,0,0,31,561,0.062388591800356503,0.9376114081996435,48.63661747986906,51.872894308377454,0.06641366223908918,32497.220596296094,8452.849243166827,21115.573903841672,43100.98511795228,370.57142857142856,0.12688654633499824,-0.6166060744898251,31796.6761344206,6764.373100654404,21115.573903841672,43100.98511795228,414.07142857142856,0.12223764431202669,-0.6669551872842333,32845.53465513778,8994.426013118184,17833.350952705834,46927.87686927205,448.8333333333333,0.11733000868656288,-0.6182042345798765,43100.98511795228,426.0,0.1572769953051643,35851.51822209887,460.0,0.05217391304347826,37912.11164455492,504.0,0.14682539682539683,32411.3466981585,0.11473274155848558,32448.67478384912,0.11842664578369913,-0.3669485202823862,-0.23894039194725136,-0.6033202969111662,-15815.84271174574,-8566.37581589233,-1.070365016207842,0.05171446828907565,0.4592571822675526,0.36870828193403266,-0.6166060744898251,-0.6669551872842333,-0.6182042345798765,0.26010991364989683,0.2127383715221005,0.048463563457103134,-0.9660424332159215,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,0.8660254037844386,0.5000000000000001,0.0,1702.281611795417,0.0,526.0
2024-02-02,19782.1290939706,386,52,4,2,2,1,5,0,0,0,0,0,32,438,0.1187214611872146,0.8812785388127854,45.16467829673653,51.24903910355078,0.1343669250645995,29410.973303120092,8609.05670740732,19782.1290939706,43100.98511795228,374.14285714285717,0.1192877789432029,-1.1184551962415985,31010.47593658452,7491.1122022137315,19782.1290939706,43100.98511795228,411.7857142857143,0.12615847816582468,-1.4988891555089499,31943.790364428427,8899.166157295438,17833.350952705834,46927.87686927205,455.23333333333335,0.11559633381556761,-1.366606832087764,27285.14240620654,561.0,0.062388591800356503,41385.86014620262,413.0,0.17191283292978207,30788.931863675687,470.0,0.06382978723404255,29254.042297111526,0.11572992146566784,30759.802025198653,0.11846595450416786,-0.2749853088737859,-0.5220075401577531,0.90293542074364,-7503.01331223594,-21603.73105223202,0.09196321140860031,-0.009621777503691848,0.4717631686478218,0.3735306100785942,-1.1184551962415985,-1.4988891555089499,-1.366606832087764,0.2927158043590177,0.24156714709991592,0.03443954135620175,-1.2054798308005408,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.0,2348.5632714302997,0.0,386.0
2024-02-03,43591.92655669088,442,28,5,3,2,1,5,1,0,0,0,0,33,470,0.059574468085106386,0.9404255319148936,92.74877990785293,98.62426822780742,0.06320541760722348,32621.880824955693,9172.526356263379,19782.1290939706,43591.92655669088,380.85714285714283,0.10989905891618501,1.1959677525736871,32419.739644560144,7888.2049908186955,19782.1290939706,43591.92655669088,422.07142857142856,0.1139808437652429,1.416315489407311,32059.215475601497,9030.481879125893,17833.350952705834,46927.87686927205,455.1333333333333,0.11363570826266099,1.277087007697193,19782.1290939706,438.0,0.1187214611872146,21115.573903841672,423.0,0.12529550827423167,23862.234645032142,326.0,0.23006134969325154,32838.513362006364,0.10169105812052748,32470.751962730952,0.11061375631495966,1.2036013590659094,1.0644443175072764,-0.4981996726677578,23809.79746272028,22476.352652849208,1.4785866679396953,0.2322909486332895,0.6009799771099554,0.4782207762344182,1.1959677525736871,1.416315489407311,1.277087007697193,0.28117711561387343,0.2433148778275232,-0.17204240569168153,-1.1267165040165772,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,0.8660254037844386,0.5000000000000001,43591.92655669088,2596.9658374198825,0.0,442.0
2024-02-04,45059.80357989664,285,79,6,4,2,1,5,1,0,0,0,0,34,364,0.21703296703296704,0.782967032967033,123.79066917554022,158.10457396454962,0.2762237762237762,34556.44194493118,10263.98920725638,19782.1290939706,45059.80357989664,396.7142857142857,0.12678745002817862,1.0233215782738363,33177.83779817196,8577.81969411568,19782.1290939706,45059.80357989664,421.42857142857144,0.11454639273178767,1.3851964957787306,32810.83757767521,9146.018482214366,17833.350952705834,46927.87686927205,450.43333333333334,0.11750380386342987,1.3392675759433201,43591.92655669088,470.0,0.059574468085106386,31517.875740068193,253.0,0.09881422924901186,34446.429429331234,373.0,0.20911528150134048,35893.83591647893,0.13052653534863737,34149.29217835304,0.12480298441069398,0.033673139481385395,0.42965864677906573,2.6430533751962324,1467.8770232057577,13541.927839828444,-1.169928219584524,0.16672475824654254,0.59282352103397,0.4703337255822434,1.0233215782738363,1.3851964957787306,1.3392675759433201,0.2970210076491673,0.25854064831752593,-0.15801419982277903,-1.321668351558534,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,0.8660254037844386,0.5000000000000001,45059.80357989664,9779.462864867677,0.0,285.0
2024-02-05,44251.92044349382,483,78,0,5,2,1,6,0,0,0,0,0,35,561,0.13903743315508021,0.8609625668449198,78.8804285980282,91.6188829057843,0.16115702479338842,35482.08242745012,10876.26508548279,19782.1290939706,45059.80357989664,437.42857142857144,0.12542840838780703,0.8063280866279429,34611.20241416714,8635.901198245212,19782.1290939706,45059.80357989664,417.0,0.12035014426304368,1.1163534422179908,33625.7283908191,9035.69592130727,17833.350952705834,46927.87686927205,447.5,0.11946760941646772,1.1760236450194286,45059.80357989664,364.0,0.21703296703296704,37772.43706586127,276.0,0.14855072463768115,24184.815819561252,623.0,0.05778491171749599,37983.357048232654,0.1326542598002481,35496.30928037181,0.12670091090994548,-0.01792913133698726,0.17153998738113496,-0.3593718269816557,-807.8831364028156,6479.483377632554,-0.05160227081837265,0.13581418403488796,0.596523401281347,0.45765085189457744,0.8063280866279429,1.1163534422179908,1.1760236450194286,0.306528375489751,0.24951173596638324,-0.45093336767035236,-1.0577869970824507,0.0,1.0,0.8486442574947509,0.5289640103269624,0.8660254037844386,0.5000000000000001,0.0,6152.673430646199,0.0,483.0
2024-02-06,33047.57048754126,265,25,1,6,2,1,6,0,0,0,0,0,36,290,0.08620689655172414,0.9137931034482759,113.95713961221125,124.70781316053306,0.09398496240601503,36588.49681225029,10029.09260222643,19782.1290939706,45059.80357989664,444.2857142857143,0.12003411615965902,-0.3530654731335735,34637.92195839175,8630.021439136104,19782.1290939706,45059.80357989664,403.57142857142856,0.11799014673640353,-0.1842812885303614,34132.86904198028,8531.66425713753,19782.1290939706,46927.87686927205,437.9,0.12118777009737293,-0.1272083056397575,44251.92044349382,561.0,0.13903743315508021,25302.669793940076,242.0,0.12396694214876033,32673.49686839668,478.0,0.1192468619246862,36749.410408059804,0.1210424189881171,35169.81077466107,0.12130170899551597,-0.2531946601110707,0.3060902567465853,-0.3799734748010609,-11204.349955952559,7744.9006936011865,-0.23526552877408347,0.1468047676955029,0.5871428738921605,0.463188138245349,-0.3530654731335735,-0.1842812885303614,-0.1272083056397575,0.27410507334277323,0.24914951449744266,-0.46221005763513123,-1.0426594076352012,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,0.0,2848.9284903052817,0.0,265.0
2024-02-07,27804.802981100634,369,35,2,7,2,1,6,0,0,0,0,0,37,404,0.08663366336633663,0.9133663366336634,68.82376975519959,75.35176959647869,0.0945945945945946,34403.327935557194,10040.021769514842,19782.1290939706,45059.80357989664,441.14285714285717,0.10994221159696935,-0.6572221760002064,34062.15825277609,8808.859336019947,19782.1290939706,45059.80357989664,398.64285714285717,0.11768475905477822,-0.7103479614076317,33526.85299557537,8303.378129183748,19782.1290939706,46927.87686927205,434.03333333333336,0.1216396614403534,-0.6891231406596608,33047.57048754126,290.0,0.08620689655172414,43100.98511795228,426.0,0.1572769953051643,35865.49485971987,473.0,0.09090909090909091,34513.25855132001,0.11244023008267198,34187.80973551968,0.1166793029116254,-0.15864305390973055,-0.3548917059550115,0.004950495049504733,-5242.7675064406285,-15296.182136851647,0.09455160620134018,0.02365340343333346,0.5394037560518227,0.46757328188530345,-0.6572221760002064,-0.7103479614076317,-0.6891231406596608,0.2918328653646081,0.2586113090851908,-0.24764084017089275,-1.3479095414493212,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767,0.8660254037844386,0.5000000000000001,0.0,2408.8319414319853,0.0,369.0
2024-02-08,42696.4094909525,244,48,3,8,2,1,6,0,0,0,0,0,38,292,0.1643835616438356,0.8356164383561644,146.22058044846747,174.98528479898567,0.19591836734693877,36604.93751909233,9907.819016143902,19782.1290939706,45059.80357989664,402.7142857142857,0.12451292157460922,0.6148146188306947,34551.079057694216,9100.929420071534,19782.1290939706,45059.80357989664,386.64285714285717,0.12569973395480374,0.8949998464206649,33551.9797197859,8330.818272826331,19782.1290939706,46927.87686927205,423.3333333333333,0.12597718853593096,1.0976628551583163,27804.802981100634,404.0,0.08663366336633663,27285.14240620654,561.0,0.062388591800356503,35851.51822209887,460.0,0.05217391304347826,36559.046286228135,0.12542606297296288,35322.289702910726,0.12303987074258677,0.5355767677970575,0.5648226736482183,0.8974559686888455,14891.606509851867,15411.26708474596,0.6942198217067881,0.15258558744468256,0.5383415247948066,0.48357522524146546,0.6148146188306947,0.8949998464206649,1.0976628551583163,0.2706689230373224,0.26340507064546237,-0.33682605225423645,-1.4827596257619537,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264,0.8660254037844386,0.5000000000000001,0.0,7018.587861526438,0.0,244.0
2024-02-09,31035.156116600254,261,22,4,9,2,1,6,0,0,0,0,0,39,283,0.07773851590106007,0.9222614840989399,109.66486260282775,118.90864412490518,0.08396946564885496,38212.51280803943,7290.573358062484,27804.802981100634,45059.80357989664,380.57142857142856,0.11865821510515857,-0.9844708144239506,33811.74305557976,8921.645008207539,19782.1290939706,45059.80357989664,377.35714285714283,0.11897299702418075,-0.3112191682612402,33049.25769384623,7994.719905177683,19782.1290939706,46927.87686927205,416.8333333333333,0.12354755189720756,-0.25192897326384733,42696.4094909525,292.0,0.1643835616438356,19782.1290939706,438.0,0.1187214611872146,41385.86014620262,413.0,0.17191283292978207,35178.073743821165,0.11350417620498718,34750.671891402664,0.11699969009704987,-0.2731202345439211,0.5688481239392713,-0.5270906949352179,-11661.253374352247,11253.027022629652,-0.8086970023409786,0.15285202663466327,0.5380950446525694,0.4934207648839698,-0.9844708144239506,-0.3112191682612402,-0.25192897326384733,0.19079021038696864,0.26386232125151005,-0.11262571471399495,-1.4431595490188822,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204,0.8660254037844386,0.5000000000000001,0.0,2412.6269772622104,0.0,261.0
2024-02-10,18786.50748443425,333,39,5,10,2,1,6,1,0,0,0,0,40,372,0.10483870967741936,0.8951612903225806,50.50136420546841,56.41593839169444,0.11676646706586827,34668.881512002765,9827.216378961251,18786.50748443425,45059.80357989664,366.57142857142856,0.12512453533263185,-1.6161620356253048,33645.38116847923,9194.154792108717,18786.50748443425,45059.80357989664,373.7142857142857,0.11751179712440843,-1.616121766492565,32915.90949251197,8202.456631362777,18786.50748443425,46927.87686927205,420.0,0.11946094811629844,-1.7225817389921392,31035.156116600254,283.0,0.07773851590106007,43591.92655669088,470.0,0.059574468085106386,21115.573903841672,423.0,0.12529550827423167,31080.182178974435,0.11133780957309522,32622.11663714021,0.11537822604109914,-0.3946701149543882,-0.5690369990873752,0.3486070381231672,-12248.648632166005,-24805.41907225663,-0.1215498804104671,-0.07547246965395069,0.30769559339421576,0.4856902457180257,-1.6161620356253048,-1.616121766492565,-1.7225817389921392,0.2834592853985244,0.2732664773826238,-0.19493583382974,-1.3095403501425724,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,0.8660254037844386,0.5000000000000001,18786.50748443425,1969.5532040132682,0.0,333.0
2024-02-11,30946.149890997956,483,79,6,11,2,1,6,1,0,0,0,0,41,562,0.14056939501779359,0.8594306049822064,55.06432364946256,64.0707037080703,0.16322314049586778,32652.645270731526,8726.168496637203,18786.50748443425,44251.92044349382,394.85714285714283,0.1142011679018928,-0.19556067252073397,33604.54360783136,9205.594004519975,18786.50748443425,45059.80357989664,395.7857142857143,0.12049430896503568,-0.288780247697784,32383.185259902843,7768.547147649467,18786.50748443425,45059.80357989664,419.06666666666666,0.12160422173553562,-0.18498122513652257,18786.50748443425,372.0,0.10483870967741936,45059.80357989664,364.0,0.21703296703296704,31517.875740068193,253.0,0.09881422924901186,31046.674106980314,0.1186457059342698,32398.65440432124,0.11873704857132507,0.6472540155022801,-0.3132204884975457,0.34081576786203116,12159.642406563707,-14113.653688898681,1.0419241304566684,0.012181941206177136,0.4132588388478852,0.4974494762058988,-0.19556067252073397,-0.288780247697784,-0.18498122513652257,0.2672423144980632,0.2739389682522551,-0.1798379332839981,-1.3260831725222249,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,0.8660254037844386,0.5000000000000001,30946.149890997956,4350.081568307542,0.0,483.0
2024-02-12,21031.655633456543,227,78,0,12,2,1,7,0,0,0,0,0,42,305,0.25573770491803277,0.7442622950819672,68.95624797854605,92.65046534562354,0.34210526315789475,29335.464583583343,7961.935499907166,18786.50748443425,42696.4094909525,358.2857142857143,0.1308726352966003,-1.0429384852732344,32408.77350551673,9696.73435473209,18786.50748443425,45059.80357989664,397.85714285714283,0.12815052184220369,-1.1732937560052183,31747.619125581277,7894.498472095554,18786.50748443425,45059.80357989664,419.5,0.12430689409125087,-1.3573963602613333,30946.149890997956,562.0,0.14056939501779359,44251.92044349382,561.0,0.13903743315508021,37772.43706586127,276.0,0.14855072463768115,28542.91948859937,0.15291870568021054,30883.054568205953,0.1370038027508861,-0.3203789257294808,-0.5247289739591687,0.8192986096700561,-9914.494257541413,-23220.26481003728,-0.9676329412317609,-0.031025172278464797,0.4323037663212038,0.5079206544457116,-1.0429384852732344,-1.1732937560052183,-1.3573963602613333,0.27140989968708706,0.2992009047512547,0.0773376474059295,-1.5499878870079236,0.0,1.0,0.6513724827222223,-0.758758122692791,0.8660254037844386,0.5000000000000001,0.0,5378.587342326591,0.0,227.0
